,eis facility id,site name,state,site latitude,site longitude,primary naics code,primary naics description,NH3,NOx,Other,PM2_5,SOx,VOC,geometry
45960,14261311,CITY OF FOSTER CITY,CA,37.567903,-122.274441,221112,Fossil Fuel Electric Power Generation,0.0,0.00269024001714468,0.0012754891529516033,0.00012056123926420991,2.2648375057554398e-06,0.00038385662544383005,POINT (-122.274441 37.567903)
45968,14262711,PACIFIC GAS AND ELECTRIC,CA,37.331722,-121.893978,221112,Fossil Fuel Electric Power Generation,0.0,0.0055598313645721,0.0021217025146110014,0.00054533347126403,2.427741485983506e-05,0.0014440705490585222,POINT (-121.893978 37.331722)
45997,14268911,AT&T MOBILITY  /AT&T SERVICES,CA,38.004997,-122.496476,221112,Fossil Fuel Electric Power Generation,0.0,0.0413533722717346,0.009618235423301614,0.0009091402556321424,1.711766885906e-05,0.0028945951732313,POINT (-122.496476 38.004997)
46007,14270811,PACIFIC BELL,CA,37.973339,-122.5347,221112,Fossil Fuel Electric Power Generation,0.0,0.808171513048284,0.19937310462700333,0.029741513740349182,0.000406552391832202,0.0511129110638916,POINT (-122.5347 37.973339)
46065,14280911,BCSP CROSSROADS PROPERTY LLC C/O JLL,CA,37.554027,-122.300145,221112,Fossil Fuel Electric Power Generation,0.0,0.31507297127229006,0.07328172157800503,0.00692678486950929,0.00013041003804946039,0.022054041139806062,POINT (-122.300145 37.554027)
46077,14283311,MCI,CA,37.397049,-121.92981,221112,Fossil Fuel Electric Power Generation,0.0,0.62939751513408,0.15770656395986024,0.017872945541562543,0.00033649347178425445,0.01479076358776324,POINT (-121.92981 37.397049)
46081,14284311,SONOMA COUNTY FIRE DISTRICT,CA,38.54142,-122.796805,221112,Fossil Fuel Electric Power Generation,0.0,0.00851827782854356,0.002101429612818207,0.00031348131383159055,4.2852413407958e-06,0.00053873982251166,POINT (-122.796805 38.54142)
46088,14285311,PACIFIC GAS AND ELECTRIC COMPANY,CA,38.017103,-121.816099,221122,Electric Power Distribution,0.0,0.0276875685639168,0.00379009655481782,0.00019941943607170202,1.2526134734498e-05,0.0020957282911873002,POINT (-121.816099 38.017103)
46106,14289111,POINT RICHMOND R & D ASSOCIATES,CA,37.925431,-122.379496,221112,Fossil Fuel Electric Power Generation,0.0,0.02816603321793338,0.033811847665528166,0.0019291666219198112,3.2092668966930885e-05,0.00306690765711638,POINT (-122.379496 37.925431)
46108,14289311,THE HOME DEPOT,CA,37.975742,-122.054137,221112,Fossil Fuel Electric Power Generation,0.0,0.014079026356887802,0.006781114747324299,0.001909450759636066,3.2356376684632e-05,0.000650969551785014,POINT (-122.054137 37.975742)
46135,14294611,CITY OF CALISTOGA - FIRE DEPARTMENT,CA,38.578123,-122.578307,221112,Fossil Fuel Electric Power Generation,0.0,0.028626913002949797,0.01357250588155413,0.001282910474550146,2.4152841158522998e-05,0.0040846283217616805,POINT (-122.578307 38.578123)
46143,14296411,"ONE BUSH, INC C/O PROPERTY MANAGEMENT",CA,37.791,-122.399941,221112,Fossil Fuel Electric Power Generation,0.0,0.10780030906183001,0.028943206597856153,0.007360808157902107,5.7799669992110206e-05,0.006994078645110481,POINT (-122.399941 37.791)
46149,14297511,CITY OF CALISTOGA - POLICE DEPARTMENT,CA,38.578649,-122.579463,221112,Fossil Fuel Electric Power Generation,0.0,0.0169002257487294,0.008012685297015628,0.0007573813066472899,1.425600177033648e-05,0.00241140680827354,POINT (-122.579463 38.578649)
46156,14298611,COUNTY OF SAN MATEO,CA,37.520935,-122.268825,221112,Fossil Fuel Electric Power Generation,0.0,0.00449858125454738,0.0009483691168552498,0.0004618907707415556,6.91198024050996e-06,0.0008754521435425921,POINT (-122.268825 37.520935)
46170,14301411,COMCAST OF CALIFORNIA IX  INC,CA,38.015034,-122.029948,221112,Fossil Fuel Electric Power Generation,0.0,0.16516305166761402,0.030284575188560463,0.010387843866355325,0.000171515884964886,0.0050041834328763204,POINT (-122.029948 38.015034)
46188,14304411,PACIFIC GAS AND ELECTRIC,CA,37.76182,-122.413335,221112,Fossil Fuel Electric Power Generation,0.0,0.0031066060613387804,0.0030426298184744933,0.00044102586463738735,7.983663882229421e-06,9.452366039193001e-05,POINT (-122.413335 37.76182)
46203,14308111,CITY OF FOSTER CITY,CA,37.568398,-122.263943,221112,Fossil Fuel Electric Power Generation,0.0,0.007716876272336001,0.0017948406129281672,0.00016965278070418693,3.19565168667822e-06,0.000540155212143008,POINT (-122.263943 37.568398)
46207,14308511,CITY OF PETALUMA,CA,38.247501,-122.636109,221112,Fossil Fuel Electric Power Generation,0.0,0.00256482172683968,0.0008427419844245099,0.0002738604648326131,5.50917144713628e-06,9.9588382076876e-05,POINT (-122.636109 38.247501)
46223,14311411,CITY OF SUNNYVALE - COMMUNITY CENTER-158-1,CA,37.359272,-122.027822,221112,Fossil Fuel Electric Power Generation,0.0,0.00114996733448828,0.00028369293750834244,4.232039473574806e-05,5.78820967975866e-07,7.27299350060822e-05,POINT (-122.027822 37.359272)
46243,14314711,CALIFORNIA WATER SERVICE CO,CA,37.682509,-121.788837,221112,Fossil Fuel Electric Power Generation,0.0,0.00144788771028902,0.00029019599297768866,0.0001267586211946114,1.5021926960101601e-06,8.15363673667004e-05,POINT (-121.788837 37.682509)
46261,14318111,COMCAST OF COLORADO/TEXAS/WASHINGTON  INC,CA,38.013347,-121.887392,221112,Fossil Fuel Electric Power Generation,0.0,0.188655507694654,0.11957179236085237,0.01599135500589011,0.000244285527447038,0.008722832565272981,POINT (-121.887392 38.013347)
46267,14319011,CITY OF SUNNYVALE - STATION 3 -154-1,CA,37.355603,-122.051163,221112,Fossil Fuel Electric Power Generation,0.0,0.00181013383444894,0.00044655389417398147,6.661524296473169e-05,9.106030121003201e-07,0.000114481996827352,POINT (-122.051163 37.355603)
46268,14319111,CITY OF SUNNYVALE- CORP YARD-161-1,CA,37.37821,-122.008343,221112,Fossil Fuel Electric Power Generation,0.0,0.00402488567070898,0.0009929256091365112,0.00014811968232738168,2.02496515991308e-06,0.000254554405111468,POINT (-122.008343 37.37821)
46276,14320911,OWL ENERGY RESOURCES INC,CA,37.332851,-121.889412,221112,Fossil Fuel Electric Power Generation,0.0,5.56963440287254,12.970021390077745,0.6129403765560615,0.033569282682012,1.1108263045701359,POINT (-121.889412 37.332851)
46386,14361911,CALIFORNIA STATE UNIVERSITY EAST BAY,CA,37.655223,-122.055988,221112,Fossil Fuel Electric Power Generation,0.0,0.009803582611284,0.002280181368357179,0.00021552804316302306,4.05588508045952e-06,0.000686217579828396,POINT (-122.055988 37.655223)
46388,14362911,PACIFIC GAS AND ELECTRIC /AIR QUALITY PERMITS,CA,38.428702,-122.766509,221112,Fossil Fuel Electric Power Generation,0.0,0.031766389088973,0.00434843967643392,0.00022879694465668043,1.4371003765456803e-05,0.0024044623090888405,POINT (-122.766509 38.428702)
46389,14363011,JAMECO ELECTRONICS,CA,37.522987,-122.265433,221112,Fossil Fuel Electric Power Generation,0.0,0.00427006051135664,0.0008868670001158965,0.000703809235477596,5.690957661261181e-06,0.000320018398163926,POINT (-122.265433 37.522987)
48916,15322111,PG&E COLUSA GENERATING STATION,CA,39.366154,-122.269618,221112,Fossil Fuel Electric Power Generation,11.777993540783472,51.899957328773404,864123.638222026,43.4925480895193,9.226193997294121,9.46067766578088,POINT (-122.269618 39.366154)
49778,15667711,Niland Gas Turbine Plant,CA,33.24299,-115.49914,221112,Fossil Fuel Electric Power Generation,1.284506732324662,3.4881253253000004,47438.9461183311,2.901564892151772,0.362401162031986,0.239588487737214,POINT (-115.49914 33.24299)
49844,15678411,CITY OF BUELLTON - GENERATOR,CA,34.608922,-120.190024,221122,Electric Power Distribution,0.0,0.01376108532106,0.004883986818631165,0.0025903844782337215,8.132684397915002e-06,0.00109587916592,POINT (-120.190024 34.608922)
49881,15683611,J&A SANTA MARIA - CHURCH ST,CA,34.950802,-120.414183,221112,Fossil Fuel Electric Power Generation,0.1829700902106,6.46810109752114,21.453758307010403,1.358127495529882,0.1524976731473734,0.99402590642124,POINT (-120.414183 34.950802)
49887,15684511,SCE - SANTA BARBARA,CA,34.435449,-119.840004,221118,Other Electric Power Generation,0.0,0.01765562940988,0.006265257260785454,0.0033251141974822928,1.070976944807e-05,0.001406136347,POINT (-119.840004 34.435449)
49939,15691211,AMERESCO BUTTE COUNTY LLC,CA,39.678666,-121.72265,221118,Other Electric Power Generation,0.0,10.940647964400002,50.1945316642,13.34498372121761,3.437224278160288,1.3517052626000001,POINT (-121.72265 39.678666)
49960,15693711,TRUCKEE DONNER P.U.D.,CA,39.33,-120.18,221112,Fossil Fuel Electric Power Generation,0.0,0.1179340162,0.10914291406723622,0.023826061784647277,2.5604200664812e-05,0.0272155422,POINT (-120.18 39.33)
49966,15694411,PACIFIC GAS & ELECTRIC- WISE POWERHOUSE,CA,38.91252,-121.08478,221118,Other Electric Power Generation,0.0,0.018143694800000002,0.018143694800000002,0.0,0.0,0.0,POINT (-121.08478 38.91252)
49975,15695911,ROSEVILLE ENERGY PARK,CA,38.79286,-121.38228,221112,Fossil Fuel Electric Power Generation,0.000563588519725,11.938848054606165,231653.29919428966,2.8997124600314055,1.3027462308045785,2.20898894519919,POINT (-121.38228 38.79286)
50027,15702511,MACYS WEST STORES  INC,CA,38.259732,-122.055212,221112,Fossil Fuel Electric Power Generation,0.0,0.016873636164,0.003924579129034199,0.0003709623152257115,6.987715651344121e-06,0.00118109737884138,POINT (-122.055212 38.259732)
50031,15702911,MARE ISLAND OUTPATIENT CLINIC,CA,38.100653,-122.273215,221112,Fossil Fuel Electric Power Generation,0.0,0.0246398723580394,0.026133535074231974,0.003070798844621662,5.4902829536647405e-05,0.0011392698120342001,POINT (-122.273215 38.100653)
50039,15704311,"SHILOH I WIND, LLC C/O IBERDROLA RENEWABLES",CA,38.12646,-121.846097,221115,Wind Electric Power Generation,0.0,0.160021128561294,0.4238158577957215,0.07575651195121241,0.032460684786037204,0.0039398715743541,POINT (-121.846097 38.12646)
50054,15706211,"WEST BIOFUELS, LLC",CA,38.756722,-121.770603,221118,Other Electric Power Generation,0.0,0.018143694800000002,0.07257477920000001,0.02641919983165047,0.09121277900676172,0.018143694800000002,POINT (-121.770603 38.756722)
50055,15706311,"CITIZENS TELECOMMUNICATIONS COMPANY OF CALIFORNIA, INC.",CA,38.829806,-122.192388,221112,Fossil Fuel Electric Power Generation,0.0,0.018143694800000002,9.355788592e-05,0.0,0.0,0.009071847400000001,POINT (-122.192388 38.829806)
50111,15713911,ALAMEDA COUNTY PUBLIC WORKS AGENCY,CA,37.577364,-122.069794,221112,Fossil Fuel Electric Power Generation,0.0,0.54316234811916,0.12633225368116244,0.011941263734254564,0.0002248101398798024,0.038019527319242706,POINT (-122.069794 37.577364)
50152,15718911,MACYS WEST CORTE MADERA STORE #32 /MACYS MAS EXP,CA,37.927796,-122.513581,221112,Fossil Fuel Electric Power Generation,0.0,0.0005801346621978601,0.00013493254799800747,1.2756312840705789e-05,2.40479615307316e-07,4.06075938406754e-05,POINT (-122.513581 37.927796)
50187,15724711,CITY OF FREMONT,CA,37.475216,-121.933224,221112,Fossil Fuel Electric Power Generation,0.0,0.0168897659086772,0.010680680728461713,0.002263293840201856,3.58947509726806e-05,0.000900244776739,POINT (-121.933224 37.475216)
50189,15725111,"ZP OPCO, INC",CA,37.551583,-122.058047,221112,Fossil Fuel Electric Power Generation,0.0,0.49631272815409516,0.12066603535899674,0.033962472600961975,0.004237035057803531,0.043811563413516205,POINT (-122.058047 37.551583)
50217,15728711,SAN RAFAEL SANITATION DISTRICT,CA,37.991542,-122.46497,221112,Fossil Fuel Electric Power Generation,0.0,0.10911545477940801,0.13911523583739988,0.006112485123961664,9.3375255229564e-05,0.0138924547432594,POINT (-122.46497 37.991542)
50220,15729011,ALEXANDRIA REAL ESTATE EQUITIES  INC,CA,37.600863,-122.374134,221112,Fossil Fuel Electric Power Generation,0.0,0.089195446899251,0.02074565644211114,0.0019609338982354597,3.691849080807581e-05,0.00624337873683678,POINT (-122.374134 37.600863)
50266,15735711,CITY OF HAYWARD GARIN P/S,CA,37.629007,-122.03904,221112,Fossil Fuel Electric Power Generation,0.0,0.00028112203597016003,0.0025348319647735614,0.00015076425230603445,4.11069808963506e-06,0.00012815064002340602,POINT (-122.03904 37.629007)
50300,15740811,AT&T MOBILITY /AT&T SERVICES,CA,38.025638,-122.195556,221112,Fossil Fuel Electric Power Generation,0.0,0.036033123861072804,0.08510102288738529,0.00038045179782135685,0.000159374033686252,0.00045497265158191,POINT (-122.195556 38.025638)
50349,15747811,CITY OF RICHMOND/PUBLIC WORKS,CA,37.936781,-122.342759,221112,Fossil Fuel Electric Power Generation,0.0,0.0202653096077432,0.0035333823081611596,0.0010179458723498203,3.0175368491961e-05,0.0009370039024038001,POINT (-122.342759 37.936781)
50354,15748511,"COMCAST OF CONTRA COSTA, INC",CA,38.003578,-122.315542,221112,Fossil Fuel Electric Power Generation,0.0,0.028741789806576,0.008597664649107212,0.0019077070616616812,3.6033142004767603e-05,0.000599306469463702,POINT (-122.315542 38.003578)
50357,15748811,AMERESCO KELLER CANYON LLC,CA,37.994508,-121.937235,221118,Other Electric Power Generation,0.0,23.78567523544035,56.57205029847636,11.053267863152463,7.221672998478418,14.010428011982324,POINT (-121.937235 37.994508)
50388,15753911,TARGET CORPORATION- STORE T-322,CA,37.400833,-122.106009,221112,Fossil Fuel Electric Power Generation,0.0,0.0016417358527169603,0.0007783746704054874,7.357327036043e-05,1.38526701564867e-06,0.00023425097560095002,POINT (-122.106009 37.400833)
50415,15757411,GATEWAY GENERATING STATION,CA,38.0171,-121.7593,221112,Fossil Fuel Electric Power Generation,0.0,71.54693888958,1362272.0196657253,0.0,6.8764603292,0.0,POINT (-121.7593 38.0171)
50425,15759211,SCE - ANTELOPE SUBSTATION,CA,34.6845,-118.2951,221118,Other Electric Power Generation,0.0,0.01810119500930048,0.0035165271267884766,0.0009309492190000679,3.2116862676761944e-05,0.0045031017561068,POINT (-118.2951 34.6845)
50446,15776111,DESERT VIEW POWER,CA,33.5865,-116.0879,221112,Fossil Fuel Electric Power Generation,0.3336897629142,173.861955421,28.45122735547504,4.352148413134695,53.60804418367564,3.0299970316000002,POINT (-116.0879 33.5865)
50449,15777111,"CITY OF RIVERSIDE, PUBLIC UTILITIES DEPT",CA,33.889522,-117.605549,221112,Fossil Fuel Electric Power Generation,0.23123685430229998,0.29029911680000003,0.771553504708568,0.5422472763150304,0.031149149663724403,0.09071847400000001,POINT (-117.605549 33.889522)
50464,15782011,MOUNTAINVIEW GENERATING STATION,CA,34.0817,-117.2424,221112,Fossil Fuel Electric Power Generation,4.943476444445,52.9580068910354,823472.8784747255,133.47023715459673,9.724797681439888,23.496192720984062,POINT (-117.2424 34.0817)
50489,15788611,PACIFIC GAS & ELECTRIC COMPANY,CA,36.858831,-119.786062,221112,Fossil Fuel Electric Power Generation,0.0,0.0034382301646000003,0.000514010873684,0.0002788227336089472,2.70141653314148e-05,0.00017608455803400002,POINT (-119.786062 36.858831)
50504,15790611,FRIANT POWER AUTHORITY,CA,36.98897,-119.71201,221118,Other Electric Power Generation,0.0,0.0019323034962000002,0.0004716672694642251,0.00018624837590374923,4.46231110145744e-06,0.0001678291769,POINT (-119.71201 36.98897)
50505,15790711,SOUTHERN CALIFORNIA EDISON CO,CA,37.255404,-119.16165,221122,Electric Power Distribution,0.0,0.125419288208214,0.21356032335601038,0.03867085167642264,0.002636424532887104,0.027138250060152,POINT (-119.16165 37.255404)
51004,15863611,PANOCHE ENERGY CENTER LLC,CA,36.6511,-120.5844,221121,Electric Bulk Power Transmission and Control,7.68598889990085,34.535706585534,336401.5941991618,11.538870982974498,2.199233253732156,1.109340789558386,POINT (-120.5844 36.6511)
51005,15863711,"MERCED POWER, LLC",CA,37.1867,-120.4899,221121,Electric Bulk Power Transmission and Control,6.9663895524762,37.315742106924205,54.75000693659724,6.009246641315488,3.7993251229708878,0.00271157518786,POINT (-120.4899 37.1867)
51008,15864111,PACIFIC GAS & ELECTRIC COMPANY,CA,36.720585,-119.763511,221122,Electric Power Distribution,0.0,0.0063684368748000006,0.0012915906971693607,0.0006313904049631409,9.460060780157682e-06,0.00024040395610000002,POINT (-119.763511 36.720585)
51813,15993511,PACIFIC GAS & ELECTRIC (BLDG B),CA,36.721183,-119.76425,221122,Electric Power Distribution,0.0,0.031932902848,0.004239696105876736,0.001315199409306837,3.7882180456791445e-05,0.00171185760438,POINT (-119.76425 36.721183)
51814,15993611,AMPERSAND CHOWCHILLA BIOMASS LLC,CA,37.10566,-120.248944,221122,Electric Power Distribution,11.813504833838401,42.13796006597101,42.49074537682965,5.871074096094914,3.1877115688936533,0.0028757756258,POINT (-120.248944 37.10566)
51815,15993811,CANYON POWER PLANT,CA,33.85797,-117.86118,221112,Fossil Fuel Electric Power Generation,6.3291875270239,3.1872629493874403,38637.353371093064,4.675151414976634,0.38374451950826055,1.34223243954492,POINT (-117.86118 33.85797)
51822,15994711,CAMANCHE POWER HOUSE,CA,38.2265,-121.0246,221118,Other Electric Power Generation,0.0,0.0028848474732000003,0.0012549137237968077,0.00030139966741463424,5.64906749870694e-06,0.00011475886961000002,POINT (-121.0246 38.2265)
51823,15994811,EAST BAY MUNICIPAL UTILITY DISTRICT,CA,38.190331,-121.089483,221122,Electric Power Distribution,0.0,0.0240131800678,0.004731151031073346,0.002373314269547082,3.5490319850925945e-05,0.002259887905814,POINT (-121.089483 38.190331)
51910,16007211,500 WASHINGTON STRET,CA,37.795741,-122.401618,221112,Fossil Fuel Electric Power Generation,0.0,0.023205393745392322,0.005397262308511867,0.0005101636923496783,9.61999926418916e-06,0.001624299126984842,POINT (-122.401618 37.795741)
51911,16007311,"595 MARKET STREET, INC",CA,37.789229,-122.400841,221112,Fossil Fuel Electric Power Generation,0.0,0.06876900767391271,0.019434602591635184,0.0033827899170090076,3.89391178105622e-05,0.00535209694532898,POINT (-122.400841 37.789229)
51934,16013911,KAISER PERMANENTE,CA,37.697952,-121.891141,221118,Other Electric Power Generation,0.0,0.11742553915323002,0.14971003988544493,0.006578005975389449,0.00010048617745481701,0.0149504861618266,POINT (-121.891141 37.697952)
51941,16015511,ALAMEDA COUNTY PUBLIC WORKS AGENCY,CA,37.692031,-122.178501,221112,Fossil Fuel Electric Power Generation,0.0,0.003104749054176,0.0007221233478794646,6.825668561534068e-05,1.285216876539134e-06,0.00021732191044933601,POINT (-122.178501 37.692031)
51942,16015611,AMERESCO CHIQUITA ENERGY LLC,CA,34.431664,-118.642855,221117,Biomass Electric Power Generation,0.0,8.90865121556718,7.077280256478161,5.864672166007503,5.69557416492087,1.714581127190886,POINT (-118.642855 34.431664)
51944,16015811,APPLE COMPUTER,CA,37.321577,-122.028418,221112,Fossil Fuel Electric Power Generation,0.0,0.07892507238,0.019776057684375768,0.0022412263899644082,4.2195067345354e-05,0.0018547292218978602,POINT (-122.028418 37.321577)
51947,16016511,BICENT (CALIFORNIA) MALBURG LLC,CA,33.998637,-118.220705,221112,Fossil Fuel Electric Power Generation,20.517869839359204,29.550192107422145,265708.9029032163,33.51175956845233,3.1699607759880166,3.45250834522286,POINT (-118.220705 33.998637)
51952,16017511,COUNTY OF SANTA CLARA-VALLEY HEALTHCENTER/MILPITAS,CA,37.430543,-121.907309,221118,Other Electric Power Generation,0.0,0.00113228811827516,0.00048415131607529375,0.00014827436703242843,2.25555519149576e-06,5.9829513991555006e-05,POINT (-121.907309 37.430543)
51954,16018211,JC PENNY COMPANY  C/O PSI,CA,37.69647,-121.92977,221112,Fossil Fuel Electric Power Generation,0.0,0.00168736270921526,0.0003924724551329616,3.7115996447220004e-05,6.984299193613281e-07,0.00011810973788413802,POINT (-121.92977 37.69647)
51955,16018311,JC PENNY COMPANY  C/O PSI,CA,37.980291,-122.330005,221112,Fossil Fuel Electric Power Generation,0.0,0.0048262863197318,0.0011850804704678394,0.0001697099844173078,2.4173488683205405e-06,0.000290771487894118,POINT (-122.330005 37.980291)
51956,16018511,"JC PENNY COMPANY, STORE #J0691-6",CA,37.967803,-122.059299,221112,Fossil Fuel Electric Power Generation,0.0,0.0030963938827206,0.00076386951872495,0.00011395009989933416,1.5573985161781203e-06,0.00019583188329889802,POINT (-122.059299 37.967803)
51957,16018611,JC PENNY COMPANY  STORE #J1959-6,CA,37.635766,-122.420573,221112,Fossil Fuel Electric Power Generation,0.0,0.00156221566714752,0.0003633503227694568,3.4344103725337566e-05,6.46468645415978e-07,0.00010934950844232801,POINT (-122.420573 37.635766)
51958,16018911,MACYS (CONCORD WOMEN/MENS/HOME),CA,37.967697,-122.061326,221112,Fossil Fuel Electric Power Generation,0.0,0.00676824044719592,0.0015742015515542646,0.00014879822049766752,2.80859315269456e-06,0.00047375391581718195,POINT (-122.061326 37.967697)
51959,16019011,MACYS (WALNUT CREEK WOMENS/MENS),CA,37.895194,-122.05793,221112,Fossil Fuel Electric Power Generation,0.0,0.020643487710307,0.004801396544983239,0.000453841755085026,8.549886866439381e-06,0.00144497474008888,POINT (-122.05793 37.895194)
51960,16019111,MACYS (NEWPARK),CA,37.525603,-122.001118,221112,Fossil Fuel Electric Power Generation,0.0,0.0116026932439572,0.002698630973723879,0.0002550815238974603,4.809546039724581e-06,0.000812149518133184,POINT (-122.001118 37.525603)
51961,16019311,MACYS (PLEASANTON STONERIDGE HOME),CA,37.693844,-121.928362,221112,Fossil Fuel Electric Power Generation,0.0,0.009956851473107,0.002315830068896229,0.00021889855307540376,4.12572469766842e-06,0.0006969463094375321,POINT (-121.928362 37.693844)
51962,16019411,MACYS (PLEASANTON STONERIDGE),CA,37.693854,-121.928544,221112,Fossil Fuel Electric Power Generation,0.0,0.016851137982448,0.003919346662922645,0.00037046617861295967,6.969946623841741e-06,0.00117952250613274,POINT (-121.928544 37.693854)
51963,16019511,"MACYS WEST STORES, INC",CA,38.006897,-122.544899,221112,Fossil Fuel Electric Power Generation,0.0,0.025554831671261203,0.009256086391231485,0.004902065738097697,1.71052948592064e-05,0.0016162176531655,POINT (-122.544899 38.006897)
51964,16019611,MACYS INC ATTN: JAMES SKYBERG,CA,37.325746,-121.943185,221112,Fossil Fuel Electric Power Generation,0.0,0.024056089906002002,0.0032929900752493397,0.0001732633586421584,1.0883241314052801e-05,0.00182085312933678,POINT (-121.943185 37.325746)
51968,16020411,PACIFIC GAS & ELECTRIC COMPANY,CA,38.389594,-121.968205,221118,Other Electric Power Generation,0.0,0.09071847400000001,0.06350293180000001,0.0,0.0,0.0,POINT (-121.968205 38.389594)
51969,16020511,PACIFIC GAS AND ELECTRIC,CA,37.675788,-121.782763,221112,Fossil Fuel Electric Power Generation,0.0,0.0112781569750696,0.0015438446354065001,8.122967905038755e-05,5.10246057013e-06,0.0008536667370408101,POINT (-121.782763 37.675788)
51970,16020611,PACIFIC GAS AND ELECTRIC COMPANY,CA,37.759209,-122.413969,221112,Fossil Fuel Electric Power Generation,0.0,0.0,0.0013762398131048,0.0,0.0,0.09114176639968401,POINT (-122.413969 37.759209)
51971,16020811,SAN LEANDRO SENIOR CENTER,CA,37.713422,-122.140207,221122,Electric Power Distribution,0.0,0.0006737252830847001,8.94794597025206e-05,2.9010066560220133e-05,8.60285647622324e-07,3.11508460991882e-05,POINT (-122.140207 37.713422)
51972,16020911,SAN RAFAEL SANITATION DISTRICT,CA,37.979431,-122.475758,221112,Fossil Fuel Electric Power Generation,0.0,0.041765633304980204,0.05324852755588126,0.002339648967075605,3.574079265045521e-05,0.0053175522576145206,POINT (-122.475758 37.979431)
51973,16021011,SAN RAFAEL SANITATION DISTRICT,CA,37.974528,-122.488944,221112,Fossil Fuel Electric Power Generation,0.0,0.010168670038049601,0.013003089924789319,0.0005970989061593217,1.1203757847357461e-05,0.00133162109964114,POINT (-122.488944 37.974528)
51976,16021611,WESTFIELD VALLEY FAIR,CA,37.324302,-121.941975,221112,Fossil Fuel Electric Power Generation,0.0,0.0060384756411672,0.006553032172575754,0.0004091035223269456,6.36094080729338e-06,0.000641545444550472,POINT (-121.941975 37.324302)
51977,16021711,MURPHY CROSSING OWNER  LLC,CA,37.417395,-121.924966,221112,Fossil Fuel Electric Power Generation,0.0,0.0384011300442,0.009622076154356732,0.001090474267194064,2.0529962611943402e-05,0.000902421385085682,POINT (-121.924966 37.417395)
51978,16021811,FASHION ISLAND OWNERS  LLC,CA,37.556217,-122.287921,221112,Fossil Fuel Electric Power Generation,0.0,0.017017288867579,0.003957989771541583,0.00037412102816414635,7.04009196230802e-06,0.00119115261449954,POINT (-122.287921 37.556217)
51979,16021911,CITY OF ALAMEDA PUBLIC WORKS DEPARTMENT,CA,37.766112,-122.244347,221112,Fossil Fuel Electric Power Generation,0.0,9.50366733624e-06,1.2152217254209853e-05,5.589569642384482e-07,1.0578499816191999e-08,1.24485432236858e-06,POINT (-122.244347 37.766112)
51980,16022011,CITY OF ALAMEDA PUBLIC WORKS DEPARTMENT,CA,37.762118,-122.24416,221112,Fossil Fuel Electric Power Generation,0.0,0.0012990377453345602,0.0003204684721789157,4.780649647494614e-05,6.47301622444246e-07,8.215799756609061e-05,POINT (-122.24416 37.762118)
51981,16022111,CITY OF GILROY,CA,37.013439,-121.580555,221112,Fossil Fuel Electric Power Generation,0.0,0.0023948633873549,0.003062411052353767,0.00014062505942174166,2.6383472356472002e-06,0.00031361557898748,POINT (-121.580555 37.013439)
51982,16022211,CITY OF GILROY,CA,36.999388,-121.574635,221112,Fossil Fuel Electric Power Generation,0.0,0.00760274154582712,0.009721939448992087,0.00044643012924118995,8.37682867669802e-06,0.00099560440786884,POINT (-121.574635 36.999388)
51983,16022311,CITY OF GILROY,CA,36.99766,-121.55515,221112,Fossil Fuel Electric Power Generation,0.0,0.010318101508422401,0.013154930129790032,0.0005780060856544221,8.83185439858722e-06,0.0013136896860703,POINT (-121.55515 36.99766)
51984,16022411,CITY OF GILROY,CA,37.020161,-121.616523,221112,Fossil Fuel Electric Power Generation,0.0,0.031938980985758,0.007428575416278005,0.0007021696351377569,1.321974006397506e-05,0.0022356207140190004,POINT (-121.616523 37.020161)
51985,16022511,CITY OF GILROY,CA,37.019806,-121.608894,221112,Fossil Fuel Electric Power Generation,0.0,0.030380981913282,0.007066206041079212,0.0006679176369718869,1.257064847532032e-05,0.00212656622205412,POINT (-121.608894 37.019806)
51986,16022611,CITY OF HAYWARD MARATHON L/S,CA,37.656673,-122.140895,221112,Fossil Fuel Electric Power Generation,0.0,0.0023837413024425003,0.00032729222309035155,0.00019000327241889886,2.91901749361684e-06,0.000110423070863644,POINT (-122.140895 37.656673)
51987,16022711,CITY OF HAYWARD WELL C,CA,37.61647,-122.087946,221112,Fossil Fuel Electric Power Generation,0.0,0.0372674575620116,0.009193757586474475,0.0013714798342513795,1.87475895377232e-05,0.00235698479572094,POINT (-122.087946 37.61647)
51988,16022811,CITY OF HAYWARD CORP YARD,CA,37.658583,-122.08725,221112,Fossil Fuel Electric Power Generation,0.0,0.012351501672048,0.003047073977964933,0.0004545474658876736,6.213736475457281e-06,0.0007811724251272481,POINT (-122.08725 37.658583)
51989,16022911,HAYWARD EXECUTIVE AIRPORT,CA,37.664164,-122.119574,221112,Fossil Fuel Electric Power Generation,0.0,0.00489800925246094,0.0012083227263934076,0.00018025074598334513,2.4640362237799e-06,0.000309775103109164,POINT (-122.119574 37.664164)
51990,16023011,CITY OF HAYWARD HALIFAX L/S,CA,37.660865,-122.034231,221112,Fossil Fuel Electric Power Generation,0.0,0.00045025030141784004,0.00018220660224615136,4.9038952938502454e-05,9.407371490458481e-07,2.3686502842926e-05,POINT (-122.034231 37.660865)
